Transportista,Patente,Date,bajo,medio,alto,distance,raev,dev
Vía Carrión,LXXL85,2024-07-04,6.2,8.2,10.3,326.1361150996235,2.7805608116081246,1.713952581021589
Coseducam,TBRS46,2024-07-04,6.2,8.2,10.3,591.2018997835584,20.133117095331034,12.515392339254804
Coseducam,TBRS43,2024-07-04,6.2,8.2,10.3,518.1312376002256,20.192097319512328,12.559590732301128
Coseducam,TBGG34,2024-07-04,6.2,8.2,10.3,526.6071903937715,17.937164673319334,11.926830703600247
Coseducam,TBLK39,2024-07-04,6.2,8.2,10.3,591.9582441865598,22.058212135718517,14.760785238882775
Coseducam,TJJP48,2024-07-04,6.2,8.2,10.3,448.6910743964574,15.475737062102974,9.437070270640037
Coseducam,SKTL81,2024-07-04,6.2,8.2,10.3,521.4721009630994,12.176997084308761,8.329900651166163
Train,THKR78,2024-07-04,6.2,8.2,10.3,911.0777745033957,36.50031463030759,25.276634460865587
Coseducam,TCRK25,2024-07-04,6.2,8.2,10.3,618.5351352630048,38.46679159175385,23.102116943092696
Coseducam,PLPF60,2024-07-04,6.2,8.2,10.3,520.8229696196332,13.998186771168113,8.79304863913085
Coseducam,TBYZ89,2024-07-04,6.2,8.2,10.3,1.492290820868834,0.0,0.0
Coseducam,TDCV29,2024-07-04,6.2,8.2,10.3,508.0425729099645,13.408562348785967,7.729169383293266
Coseducam,TJPH86,2024-07-04,6.2,8.2,10.3,475.23031522295526,8.821658131493956,6.3449684936255455
Coseducam,TCLZ14,2024-07-04,6.2,8.2,10.3,516.4375808402416,15.63092942632628,9.590491314644344
Vía Carrión,LZRG59,2024-07-04,6.2,8.2,10.3,537.6782809804687,11.877954228460947,9.430453306107431
Coseducam,SKPK79,2024-07-04,6.2,8.2,10.3,547.5686038146764,15.67991952831029,10.493602005844725
Coseducam,SJFS45,2024-07-04,6.2,8.2,10.3,532.4726856445668,14.316000267338831,9.052954489808883
Coseducam,SXCF12,2024-07-04,6.2,8.2,10.3,521.0470092013211,21.694360889473195,13.937806176146026
Coseducam,TJVP15,2024-07-04,6.2,8.2,10.3,16.963218668325315,0.0,0.0
Coseducam,TDTS32,2024-07-04,6.2,8.2,10.3,440.11115346213694,12.320476696649735,9.539026766165154
Coseducam,SWKT42,2024-07-04,6.2,8.2,10.3,524.0213440541603,19.086832507068003,11.855005083375367
Coseducam,TFYH22,2024-07-04,6.2,8.2,10.3,527.4320734664378,15.769216529601874,9.50424728516418
Coseducam,SKTK71,2024-07-04,6.2,8.2,10.3,518.3054143952776,17.481963458293947,10.883819428883516
Coseducam,SKPK72,2024-07-04,6.2,8.2,10.3,429.5650431239348,8.411155529723477,5.191751105164527
Coseducam,SHXC81,2024-07-04,6.2,8.2,10.3,519.0327444481588,13.131490387256243,8.526690715828767
Coseducam,SKPK71,2024-07-04,6.2,8.2,10.3,852.8645836603055,30.571710806662857,18.39613405579533
Coseducam,SSBV29,2024-07-04,6.2,8.2,10.3,520.0361942727171,16.040007464174362,10.845602362235267
Coseducam,TFDS53,2024-07-04,6.2,8.2,10.3,781.6782176376108,18.506684542551387,11.765450677537393
Coseducam,SHXC68,2024-07-04,6.2,8.2,10.3,35.29029423932314,0.0,0.0
Coseducam,RLWB42,2024-07-04,6.2,8.2,10.3,517.6763581313057,12.164664215997774,7.2196014854292585
Coseducam,TJPJ24,2024-07-04,6.2,8.2,10.3,489.8248626366435,7.090969805775522,4.395569588155353
Coseducam,SCRW86,2024-07-04,6.2,8.2,10.3,290.4411419773998,5.145669777964902,3.137379281861496
Train,THKR68,2024-07-04,6.2,8.2,10.3,698.7236853695717,26.96040281955305,17.20951554420184
Vía Carrión,RLWB14,2024-07-04,6.2,8.2,10.3,769.5397914453682,16.59098037571754,11.318531313548176
Coseducam,SVZS90,2024-07-04,6.2,8.2,10.3,511.74990739694664,19.19332314871906,11.477771462118385
Coseducam,TJZC78,2024-07-04,6.2,8.2,10.3,514.8651718882728,19.36803821772743,12.772308620871248
Vía Carrión,TFYJ45,2024-07-04,6.2,8.2,10.3,515.6754137887801,7.416052319450805,5.074771659782038
Coseducam,RPCJ35,2024-07-04,6.2,8.2,10.3,560.7407708209422,29.78504288068815,18.316088247291656
Coseducam,TBGK50,2024-07-04,6.2,8.2,10.3,521.4341738756893,16.719580717798546,10.61825562426827
Coseducam,SXSW79,2024-07-04,6.2,8.2,10.3,768.4739051585959,27.060272044143854,18.448370860407497
Coseducam,SYLR61,2024-07-04,6.2,8.2,10.3,1.3434538693894589,0.0,0.0
Vía Carrión,TFYJ44,2024-07-04,6.2,8.2,10.3,303.305314985974,1.9716615855337247,1.2311243457022298
Coseducam,TBGK53,2024-07-04,6.2,8.2,10.3,423.2937869854271,20.741058728386854,12.492759191629665
Vía Carrión,RFZV30,2024-07-04,6.2,8.2,10.3,513.7578157072473,4.428994446144795,3.1760149747780164
Coseducam,JJHZ91,2024-07-04,6.2,8.2,10.3,544.8907023825508,14.44994533333202,8.765022393166669
Train,THKR69,2024-07-04,6.2,8.2,10.3,776.7140514228528,7.976977242951633,5.3492639453719075
Coseducam,SSBV31,2024-07-04,6.2,8.2,10.3,523.9452272375959,20.54715674985195,13.395574777830072
Coseducam,SWKV91,2024-07-04,6.2,8.2,10.3,525.9246959337353,8.121981899794752,5.1376504627792405
Train,SCDS33,2024-07-04,6.2,8.2,10.3,848.6531639296483,12.608589415280786,8.633337635026939
Coseducam,PYCL35,2024-07-04,6.2,8.2,10.3,511.5589949750078,12.779771610662596,8.007738956594567
Coseducam,TJSZ85,2024-07-04,6.2,8.2,10.3,515.8339268500633,15.406445137443686,10.0006898467551
Coseducam,SYLR60,2024-07-04,6.2,8.2,10.3,468.83493556218565,8.953311272096943,5.396730454391442
Coseducam,TCYZ29,2024-07-04,6.2,8.2,10.3,513.6701161537948,15.40230560260377,9.495826483102505
Coseducam,TCYL61,2024-07-04,6.2,8.2,10.3,595.8659601394353,15.860433788733225,9.812704321417844
Coseducam,SXSW22,2024-07-04,6.2,8.2,10.3,510.4149306272812,8.511308918215901,5.184417125092627
Vía Carrión,LZRH15,2024-07-04,6.2,8.2,10.3,447.11689590231583,0.3142016863900485,0.27087199784511823
Coseducam,TBGK51,2024-07-04,6.2,8.2,10.3,206.2502747792318,1.6167656526037513,1.2947359118700073
Coseducam,SKPK78,2024-07-04,6.2,8.2,10.3,120.37035503198618,1.242121020296618,1.0296721815405216
Coseducam,SRGS63,2024-07-04,6.2,8.2,10.3,741.1763469000324,30.467578631165285,18.55478153087171
Coseducam,SXSW78,2024-07-04,6.2,8.2,10.3,515.1116560180478,18.583134825665613,11.800881623296206
Coseducam,TJYV60,2024-07-04,6.2,8.2,10.3,509.80494766104835,11.489444957563741,7.2022943193610125
Coseducam,TBLK38,2024-07-04,6.2,8.2,10.3,515.7212355166223,18.286032287108515,11.474838971182015
Coseducam,SRGS64,2024-07-04,6.2,8.2,10.3,518.0038031960963,6.576609347811568,4.4117794587689625
Coseducam,TFFK63,2024-07-04,6.2,8.2,10.3,519.5887497030659,9.827405397327961,5.970493673129552
Coseducam,TCLY63,2024-07-04,6.2,8.2,10.3,521.352461633273,14.74764961002456,9.313838083245107
Vía Carrión,SKPJ27,2024-07-04,6.2,8.2,10.3,708.4211292202327,23.961126839787077,16.401669004153938
Coseducam,TJCC39,2024-07-04,6.2,8.2,10.3,288.49849264609463,11.844866197997035,7.230748540067878
Vía Carrión,LKZK97,2024-07-04,6.2,8.2,10.3,552.4995812213699,4.2120493419845495,3.280082756920675
Coseducam,SZXB12,2024-07-04,6.2,8.2,10.3,528.6350782892922,16.870719363594596,10.429700966423823
Coseducam,TBRC90,2024-07-04,6.2,8.2,10.3,558.7635996937715,20.307337875283693,12.78797543257967
Train,SCDS31,2024-07-04,6.2,8.2,10.3,773.7219669479672,12.080869946495518,8.305580065164278
Coseducam,SRTG68,2024-07-04,6.2,8.2,10.3,766.0724506109258,31.67833342887774,20.07656685458041
Coseducam,TCSV81,2024-07-04,6.2,8.2,10.3,395.1663380608631,14.076813691067727,8.167089548481416
Coseducam,TCGW75,2024-07-04,6.2,8.2,10.3,437.19336169056936,9.798127679109546,5.857942738159143
Coseducam,TJRF23,2024-07-04,6.2,8.2,10.3,6.2742184187049554,0.36660400990772096,0.2421867408673681
Coseducam,SHXC80,2024-07-04,6.2,8.2,10.3,523.9423352311986,17.27670091437802,10.694283832103624
Train,SCDS95,2024-07-04,6.2,8.2,10.3,668.8024269396054,8.1993187483911,5.416214910504488
Train,THKR77,2024-07-04,6.2,8.2,10.3,706.2884917714548,8.582745801605283,5.794692538831215
Train,SHXW92,2024-07-04,6.2,8.2,10.3,778.4197170151649,11.486284600200774,7.810364483420758
Coseducam,TFFK62,2024-07-04,6.2,8.2,10.3,649.4928147892299,14.123326487053983,9.234587820063565
Coseducam,JKYV93,2024-07-04,6.2,8.2,10.3,279.7422825467234,13.87950483531283,8.396330105685736
Coseducam,RZVR18,2024-07-04,6.2,8.2,10.3,20.397080986917075,0.0,0.0
Coseducam,TFYH20,2024-07-04,6.2,8.2,10.3,84.28110447622609,0.15607422682897015,0.12227688368470425
Coseducam,SBLW83,2024-07-04,6.2,8.2,10.3,517.110704462045,14.199667890587694,8.672321835357739
Coseducam,SDSW47,2024-07-04,6.2,8.2,10.3,673.9137975084191,9.401177119076666,6.25608157337769
Vía Carrión,SXCG35,2024-07-04,6.2,8.2,10.3,498.63951193474236,4.956915660044318,3.0426973913626463
Coseducam,SZBK92,2024-07-04,6.2,8.2,10.3,516.0026501023539,13.045404804434686,8.261670658141947
Coseducam,TCLY66,2024-07-04,6.2,8.2,10.3,337.14364404499,8.14870320658889,5.0625519841922175
Coseducam,SLXY12,2024-07-04,6.2,8.2,10.3,513.8799355498046,11.79096517268544,6.798337631514298
Coseducam,SJFS43,2024-07-04,6.2,8.2,10.3,263.3221542548796,3.7465744519180286,2.4205754804725315
Coseducam,TCSW39,2024-07-04,6.2,8.2,10.3,279.3536589457911,4.499735756922358,2.811769011301699
Coseducam,SWSW95,2024-07-04,6.2,8.2,10.3,510.81952288704383,13.3670182361635,8.896589563290068
Coseducam,RPCJ37,2024-07-04,6.2,8.2,10.3,514.6164933767459,18.071761442458726,10.731935268719498
Coseducam,TFPD16,2024-07-04,6.2,8.2,10.3,211.7481028262977,17.069319094609746,9.99005970149655
Coseducam,SSBV30,2024-07-04,6.2,8.2,10.3,270.9432524537492,8.630759833488128,5.2833762431713245
Coseducam,TBGK52,2024-07-04,6.2,8.2,10.3,518.1206715318791,14.443188083529716,9.788463966098623
Vía Carrión,RLSY20,2024-07-04,6.2,8.2,10.3,443.803936018442,3.819635633833728,2.9079786578909834
Vía Carrión,RFZV30,2024-07-03,6.2,8.2,10.3,518.1104562400743,3.18462894553033,2.328517239011329
Coseducam,TJPH86,2024-07-03,6.2,8.2,10.3,117.95938414654115,0.12137120415685584,0.06644089235057063
Coseducam,TJZC78,2024-07-03,6.2,8.2,10.3,513.0091636344432,15.660994536526525,10.53345344632362
Coseducam,TBRS43,2024-07-03,6.2,8.2,10.3,360.23579129907785,12.978999083854903,8.909238890581774
Coseducam,SBLW83,2024-07-03,6.2,8.2,10.3,432.858483924767,11.467823821912846,7.47858018685457
Coseducam,TBGK53,2024-07-03,6.2,8.2,10.3,157.1664348296251,1.5398784111189434,1.084629890820377
Coseducam,TBGG34,2024-07-03,6.2,8.2,10.3,435.8283067929775,14.098895948006954,8.470417435787244
Coseducam,TBGK52,2024-07-03,6.2,8.2,10.3,386.2042719653994,8.80802788312187,5.534924162955914
Coseducam,TJPJ24,2024-07-03,6.2,8.2,10.3,501.99605207108704,19.322939519559537,13.346527073383205
Vía Carrión,LXXL85,2024-07-03,6.2,8.2,10.3,598.3795652340174,5.429131948840832,3.6017377504333985
Coseducam,TBRS46,2024-07-03,6.2,8.2,10.3,427.8493448639961,9.780026269123738,6.577086117583143
Coseducam,TJYV60,2024-07-03,6.2,8.2,10.3,497.48833406784246,11.02788523050672,6.839664862209959
Coseducam,SKPK78,2024-07-03,6.2,8.2,10.3,522.6847671114353,14.250464478598346,9.304700704709491
Coseducam,SSBV30,2024-07-03,6.2,8.2,10.3,423.6442551474997,5.577925058836214,3.6220649261070186
Vía Carrión,RLWB14,2024-07-03,6.2,8.2,10.3,519.9358480464143,11.017074775949707,7.237501936786746
Coseducam,SRGS63,2024-07-03,6.2,8.2,10.3,114.7864938542576,2.065383818573264,1.5635072589203718
Train,SCDS33,2024-07-03,6.2,8.2,10.3,618.8618028259584,9.925691910901984,6.068114443746407
Coseducam,SRGS64,2024-07-03,6.2,8.2,10.3,202.87563089913138,9.619112226565758,8.12357750859313
Vía Carrión,LZRH15,2024-07-03,6.2,8.2,10.3,205.8074729180977,0.0,0.0
Coseducam,TBGK51,2024-07-03,6.2,8.2,10.3,522.0562308628762,14.200896391676904,8.685340937523579
Vía Carrión,TFYJ45,2024-07-03,6.2,8.2,10.3,522.368841299806,3.5002366314061826,2.383002236038689
Coseducam,TBLK38,2024-07-03,6.2,8.2,10.3,357.62020805281685,11.457599052234178,8.451785433342994
Coseducam,TJRF23,2024-07-03,6.2,8.2,10.3,541.4254569331308,21.09170480666169,13.45148919996579
Coseducam,TBLK39,2024-07-03,6.2,8.2,10.3,375.34452797499625,13.135298855052,7.816983251284722
Coseducam,RPCJ37,2024-07-03,6.2,8.2,10.3,435.79640735137457,12.983051072529651,7.538129789823892
Coseducam,SRTG68,2024-07-03,6.2,8.2,10.3,272.20837285489534,13.045003019677074,8.275505186670625
Coseducam,SLXY12,2024-07-03,6.2,8.2,10.3,506.51875017611536,11.864540395788696,7.442416348562089
Coseducam,TBGK50,2024-07-03,6.2,8.2,10.3,514.4100924028245,18.860619303903853,11.939499319286613
Vía Carrión,TFYJ44,2024-07-03,6.2,8.2,10.3,301.1917931114067,4.45059267927341,2.944313841671204
Coseducam,SKPK71,2024-07-03,6.2,8.2,10.3,434.65897567672135,17.194031581072565,11.74128024008653
Coseducam,TJSZ85,2024-07-03,6.2,8.2,10.3,432.3216151467108,22.67857116077191,15.939528046668404
Train,SCDS31,2024-07-03,6.2,8.2,10.3,718.2986791190663,11.929421493638566,8.338021512005783
Coseducam,JJHZ91,2024-07-03,6.2,8.2,10.3,305.35714786529144,3.6845345137048975,2.3667652865759647
Coseducam,LPHG26,2024-07-03,6.2,8.2,10.3,25.806601474036565,0.0,0.0
Vía Carrión,RLSY20,2024-07-03,6.2,8.2,10.3,479.3813866191913,1.7431322217879284,1.2508048441836104
Coseducam,SSBV29,2024-07-03,6.2,8.2,10.3,498.45969491788895,12.892983994679895,8.104140793994906
Vía Carrión,LZRG59,2024-07-03,6.2,8.2,10.3,512.0518400060777,12.235149104886995,10.28115681175501
Coseducam,RZVR18,2024-07-03,6.2,8.2,10.3,515.934801758713,10.759863730107842,6.5456832276387225
Coseducam,TJVP15,2024-07-03,6.2,8.2,10.3,507.81965865336923,11.600907754583313,7.129891808985567
Train,THKR69,2024-07-03,6.2,8.2,10.3,521.3061153082032,22.68975451926139,16.866381940527987
Coseducam,TFYH20,2024-07-03,6.2,8.2,10.3,369.4847950242182,12.530452879269896,7.444486428251751
Coseducam,TJJP48,2024-07-03,6.2,8.2,10.3,515.2599172784946,11.325763206286993,7.321093823228178
Coseducam,RPCJ35,2024-07-03,6.2,8.2,10.3,502.0913700112267,26.13477139479561,15.876782616112695
Train,SHXW92,2024-07-03,6.2,8.2,10.3,698.364701048817,11.120131308887897,8.038413349448316
Coseducam,RLWB42,2024-07-03,6.2,8.2,10.3,59.49823574571885,0.0,0.0
Coseducam,SWKV91,2024-07-03,6.2,8.2,10.3,272.9270090628121,5.346599385345889,3.4234061224249728
Coseducam,TCLZ14,2024-07-03,6.2,8.2,10.3,522.9375119351625,15.36761614228476,9.277231240063172
Coseducam,SHXC81,2024-07-03,6.2,8.2,10.3,516.6617984219986,15.112129977254215,9.701831551967102
Coseducam,TCRK25,2024-07-03,6.2,8.2,10.3,408.2699492471946,23.412259569977888,15.631735795538885
Coseducam,SXSW79,2024-07-03,6.2,8.2,10.3,514.4853367242397,22.37686913750927,14.8343302797465
Coseducam,SKTK71,2024-07-03,6.2,8.2,10.3,260.49472139693256,6.871638818637326,4.0224498465633545
Coseducam,TDCV29,2024-07-03,6.2,8.2,10.3,492.2357899963425,13.747101477238875,7.903747139746058
Coseducam,SHXC80,2024-07-03,6.2,8.2,10.3,515.9194789423145,17.24583725195251,10.318876493238037
Train,THKR77,2024-07-03,6.2,8.2,10.3,398.17888598134783,13.025237731732338,8.238855074358064
Coseducam,TCYZ29,2024-07-03,6.2,8.2,10.3,519.3829655515063,21.40282887187309,13.773737540523374
Coseducam,SKPK79,2024-07-03,6.2,8.2,10.3,509.81119157675766,12.324006965194005,8.364351456651034
Coseducam,SWSW95,2024-07-03,6.2,8.2,10.3,517.0389992377767,11.009519104606113,6.904482197753513
Coseducam,SXCF12,2024-07-03,6.2,8.2,10.3,510.98681189829836,17.866283188865378,11.326184781083601
Train,THKR68,2024-07-03,6.2,8.2,10.3,596.4771560333946,10.23423145213348,7.007829878798258
Vía Carrión,SLHS90,2024-07-03,6.2,8.2,10.3,330.91413098170517,4.636717537309199,2.9130729167223026
Vía Carrión,SKPJ27,2024-07-03,6.2,8.2,10.3,596.0169160569104,13.50352677245722,8.396507260430488
Coseducam,SXSW78,2024-07-03,6.2,8.2,10.3,513.0584787142009,13.22861881699068,8.367527332719543
Coseducam,SKPK72,2024-07-03,6.2,8.2,10.3,444.13466082291006,19.33881306187375,12.591733556593848
Coseducam,TCYL61,2024-07-03,6.2,8.2,10.3,172.48311041201384,1.04111731327679,0.8861382246288146
Coseducam,PYCL35,2024-07-03,6.2,8.2,10.3,509.91277389455337,12.643737744298706,7.396854443332637
Coseducam,TCSV81,2024-07-03,6.2,8.2,10.3,301.69920950779635,5.637003675384357,3.4121435525819463
Coseducam,SXSW22,2024-07-03,6.2,8.2,10.3,261.78761429413805,7.08873831734862,4.268064293779164
Coseducam,TCSW39,2024-07-03,6.2,8.2,10.3,521.3245666476913,10.380922072283793,6.954244560916708
Coseducam,TDTS32,2024-07-03,6.2,8.2,10.3,323.77761566861716,9.773181213219663,6.127110085484572
Coseducam,TFDS53,2024-07-03,6.2,8.2,10.3,79.7494570331216,0.4910202221274814,0.3581068480336084
Coseducam,SYLR60,2024-07-03,6.2,8.2,10.3,154.43349551270722,0.0,0.0
Coseducam,SVZS90,2024-07-03,6.2,8.2,10.3,424.6590815968706,16.50524917851707,10.082690738257947
Coseducam,SZXB12,2024-07-03,6.2,8.2,10.3,414.5898862457496,10.238176602612695,6.2948111603458035
Coseducam,TBYZ88,2024-07-03,6.2,8.2,10.3,334.0315722047526,5.096075044948963,3.37143687068434
Coseducam,TBYZ89,2024-07-03,6.2,8.2,10.3,38.397313772448776,0.0,0.0
Coseducam,SSBV31,2024-07-03,6.2,8.2,10.3,510.2754076391832,22.53718120782473,13.84524946102648
Coseducam,TFYH22,2024-07-03,6.2,8.2,10.3,508.2474731650409,9.347305269733347,5.871303454950416
Coseducam,SDSW47,2024-07-03,6.2,8.2,10.3,379.9322028617179,13.64519974609623,8.229031855794041
Coseducam,SZBK92,2024-07-03,6.2,8.2,10.3,335.55721263869975,11.031615720492447,6.496636287392661
Coseducam,SJFS45,2024-07-03,6.2,8.2,10.3,263.4893338732876,3.1269445013953847,2.0998306855002653
Coseducam,TCGW75,2024-07-03,6.2,8.2,10.3,100.5039089550889,0.0,0.0
Vía Carrión,LKZK97,2024-07-03,6.2,8.2,10.3,487.8730106212718,3.076967241439269,1.920578039213805
Coseducam,TFPD16,2024-07-03,6.2,8.2,10.3,500.9500388688732,21.496616681472076,14.400716749669941
Train,SCDS95,2024-07-03,6.2,8.2,10.3,495.27148416947614,10.291439032671828,6.547872281693563
Coseducam,SJFS43,2024-07-03,6.2,8.2,10.3,497.38436773203176,15.82171861539778,9.583764802233416
Coseducam,SYLR61,2024-07-03,6.2,8.2,10.3,515.8131806645163,14.06897142547408,9.139755206981189
Coseducam,PLPF60,2024-07-03,6.2,8.2,10.3,502.12415092415466,8.710153025240924,5.4466098639266765
Vía Carrión,RZWW62,2024-07-03,6.2,8.2,10.3,257.250919202445,6.3101537804469325,4.032898120427873
Vía Carrión,SXCG35,2024-07-03,6.2,8.2,10.3,530.4691965306773,6.8701104352614975,4.3499521641147885
Coseducam,SVZV99,2024-07-03,6.2,8.2,10.3,397.5615749119162,8.879795207029646,6.376221623863469
Coseducam,SKTL81,2024-07-03,6.2,8.2,10.3,519.1391247523876,14.844179746280119,9.256842435080117
Coseducam,TCLY63,2024-07-03,6.2,8.2,10.3,515.6367320051603,16.395802057088627,10.34841359924644
Train,THKR78,2024-07-03,6.2,8.2,10.3,307.9469083372843,5.217977996194514,3.226665045933208
Coseducam,TCLY66,2024-07-03,6.2,8.2,10.3,330.5389796721923,2.09352638391657,1.3193466310372384
Coseducam,SWKT42,2024-07-03,6.2,8.2,10.3,297.3968484788985,16.28867634769016,9.758386381443623
Coseducam,TFFK62,2024-07-03,6.2,8.2,10.3,85.4312379609466,0.0,0.0
Coseducam,TJZC77,2024-07-03,6.2,8.2,10.3,517.5899828975024,10.601622418918746,6.198004744380747
Coseducam,TBGK52,2024-07-02,6.2,8.2,10.3,648.1193057291574,18.722888685405863,12.516936282348725
Coseducam,SKPK79,2024-07-02,6.2,8.2,10.3,61.0704897195141,0.13161811593354664,0.1091065285500002
Coseducam,RPCJ35,2024-07-02,6.2,8.2,10.3,521.152496001861,17.851617670401964,11.08771653769734
Coseducam,TBRS43,2024-07-02,6.2,8.2,10.3,810.7800241554453,35.40759392103804,22.69604564033291
Coseducam,TJRF23,2024-07-02,6.2,8.2,10.3,523.623006296383,17.2191529416336,11.060443635567005
Coseducam,SRGS63,2024-07-02,6.2,8.2,10.3,504.41908650462716,14.570022770115736,8.862639227497851
Coseducam,TFFK63,2024-07-02,6.2,8.2,10.3,254.52164499770146,5.26977131693842,3.575510030540122
Vía Carrión,LKZK97,2024-07-02,6.2,8.2,10.3,334.5713254582856,2.1013809105123245,1.4141235704204311
Coseducam,SHXC81,2024-07-02,6.2,8.2,10.3,694.4865513993916,19.652051315523707,12.888194981584634
Coseducam,TBRS46,2024-07-02,6.2,8.2,10.3,694.1033993381642,13.630788641768214,7.974491596430178
Vía Carrión,TFYJ44,2024-07-02,6.2,8.2,10.3,474.6213953383317,4.203689652523085,3.023816997315154
Coseducam,TBYZ88,2024-07-02,6.2,8.2,10.3,422.6600304598679,6.9319692064395975,4.846011729676072
Coseducam,JKYV78,2024-07-02,6.2,8.2,10.3,331.99307923887955,14.836776604909284,8.830508543743688
Vía Carrión,LZRG59,2024-07-02,6.2,8.2,10.3,568.8444831122586,8.42347798802537,6.810349373318564
Coseducam,TJPJ24,2024-07-02,6.2,8.2,10.3,638.7653979129503,23.95063982383942,14.536086240921884
Coseducam,TBLK39,2024-07-02,6.2,8.2,10.3,516.5321958631104,9.606743496899297,6.0124374226453625
Coseducam,TBLK38,2024-07-02,6.2,8.2,10.3,229.7123595067939,11.930521419927398,7.456648393544707
Coseducam,TJCC39,2024-07-02,6.2,8.2,10.3,313.77107858919027,12.551720310633481,7.748903007694246
Coseducam,SXCF12,2024-07-02,6.2,8.2,10.3,517.1656940126621,17.233634866157992,11.636109635920315
Coseducam,SRTG68,2024-07-02,6.2,8.2,10.3,682.904886184456,27.642121921934113,17.141559030506134
Vía Carrión,LZRH15,2024-07-02,6.2,8.2,10.3,256.9037458743436,0.7994800283240986,0.531540826798326
Coseducam,TJJP48,2024-07-02,6.2,8.2,10.3,515.4942496125219,23.879418470520807,15.129453997006488
Coseducam,TFYH22,2024-07-02,6.2,8.2,10.3,373.499016643206,12.564280491230242,8.678629438112134
Coseducam,SXSW79,2024-07-02,6.2,8.2,10.3,506.8193442788688,22.658597161207,14.270821198568967
Coseducam,SBLW83,2024-07-02,6.2,8.2,10.3,506.0250649629962,27.804076654784797,18.693364333033472
Coseducam,SRGS64,2024-07-02,6.2,8.2,10.3,631.9517205567225,17.862542776778067,11.480349487462925
Coseducam,SDSW47,2024-07-02,6.2,8.2,10.3,566.7146195162553,12.577394539546912,7.630123581629112
Coseducam,PYCL35,2024-07-02,6.2,8.2,10.3,443.071016212022,12.947169819629927,7.653416820040282
Coseducam,SSBV29,2024-07-02,6.2,8.2,10.3,523.2723808064105,17.331300391329027,11.654060305739204
Coseducam,TJPH86,2024-07-02,6.2,8.2,10.3,541.6226019127151,12.577158855220661,7.902258060110931
Coseducam,TFYH20,2024-07-02,6.2,8.2,10.3,582.9492728603732,21.70167910891912,15.281952116815116
Vía Carrión,TFYJ45,2024-07-02,6.2,8.2,10.3,21.70364224809608,0.0,0.0
Coseducam,SWSW95,2024-07-02,6.2,8.2,10.3,521.1381240951484,10.242940720840977,6.291972105762992
Coseducam,TBGK53,2024-07-02,6.2,8.2,10.3,691.6231550005227,28.978793905902343,17.437502688878034
Coseducam,SYLR60,2024-07-02,6.2,8.2,10.3,442.6356666700445,7.86344094510825,4.712394944738612
Coseducam,SKPK71,2024-07-02,6.2,8.2,10.3,272.4095637597116,12.06852972745275,8.320740223923908
Coseducam,TFPD16,2024-07-02,6.2,8.2,10.3,804.1683548461995,42.90452493654762,25.85317859418625
Coseducam,TBRC90,2024-07-02,6.2,8.2,10.3,249.11189169614846,15.367648700044072,9.933670469708607
Vía Carrión,LXXL85,2024-07-02,6.2,8.2,10.3,593.1466560120814,4.562090371157049,3.1158096751931854
Vía Carrión,RLSY20,2024-07-02,6.2,8.2,10.3,395.84908353195937,0.7355533712721264,0.6415415735420056
Coseducam,SSBV30,2024-07-02,6.2,8.2,10.3,632.9252897958396,54.80534759535025,33.55009017320934
Coseducam,JJHZ91,2024-07-02,6.2,8.2,10.3,924.9631352384054,22.232286325306315,13.990676182718856
Coseducam,TFFK62,2024-07-02,6.2,8.2,10.3,617.0263259776584,9.89911122374189,7.055537642794309
Coseducam,TCYZ29,2024-07-02,6.2,8.2,10.3,516.7433158169273,14.909360306931006,8.911342435959044
Coseducam,SJFS43,2024-07-02,6.2,8.2,10.3,288.6520424733518,5.648061021294107,3.4854035891740267
Train,SHXW92,2024-07-02,6.2,8.2,10.3,342.11330605249805,4.699395094595077,2.9980107447944717
Coseducam,SZXB12,2024-07-02,6.2,8.2,10.3,619.033103487211,18.93948313690465,12.021775245734439
Coseducam,SXSW78,2024-07-02,6.2,8.2,10.3,4.841250008361162,0.06636531362319363,0.05342679301542665
Coseducam,TCLY66,2024-07-02,6.2,8.2,10.3,692.7750786391684,25.186825448334798,16.04838760418934
Coseducam,TBGK50,2024-07-02,6.2,8.2,10.3,757.6229851397362,26.19232546329001,16.585423264834205
Coseducam,SHXC80,2024-07-02,6.2,8.2,10.3,513.5650250347934,15.61978539191329,10.246990840864312
Coseducam,SCRW86,2024-07-02,6.2,8.2,10.3,346.09984930004686,15.94923980620234,9.337951993859255
Train,SCWR16,2024-07-02,6.2,8.2,10.3,518.2464697443154,10.494599340534648,6.9127561452227475
Train,SCDS31,2024-07-02,6.2,8.2,10.3,357.21016377166603,4.5602597680581045,2.9656389514805563
Coseducam,TCLZ14,2024-07-02,6.2,8.2,10.3,378.6547169707901,13.974874418339088,8.653181045750005
Coseducam,SVZS90,2024-07-02,6.2,8.2,10.3,269.3780738457576,7.812620282594621,5.379514446146801
Vía Carrión,SLHS90,2024-07-02,6.2,8.2,10.3,519.7220419380109,8.133316623977963,5.312851988931311
Coseducam,TCYL61,2024-07-02,6.2,8.2,10.3,575.1843174542491,6.310621007818174,4.089726860529767
Coseducam,TCRK25,2024-07-02,6.2,8.2,10.3,621.7055105474595,27.189257035523553,16.747336292568267
Train,SCDS95,2024-07-02,6.2,8.2,10.3,363.2290981096155,3.072006032534353,2.1201088555624445
